datesold,price,propertyType,bedrooms
6/19/15 0:00,495000,house,4
6/19/15 0:00,613500,house,4
6/19/15 0:00,615000,house,3
6/19/15 0:00,835000,house,5
6/20/15 0:00,440000,house,3
6/20/15 0:00,495000,house,3
6/20/15 0:00,525000,house,3
6/20/15 0:00,553000,house,3
6/20/15 0:00,650000,house,4
6/20/15 0:00,678000,house,3
6/20/15 0:00,690000,house,4
6/20/15 0:00,750000,house,4
6/20/15 0:00,800000,house,5
6/20/15 0:00,925000,house,5
6/20/15 0:00,927500,house,3
6/20/15 0:00,1085000,house,4
6/21/15 0:00,582550,house,4
6/22/15 0:00,505000,house,3
6/22/15 0:00,605000,house,4
6/22/15 0:00,625000,house,5
6/22/15 0:00,662500,house,4
6/22/15 0:00,739000,house,4
6/23/15 0:00,467000,house,3
6/23/15 0:00,505000,house,3
6/23/15 0:00,510000,house,4
6/23/15 0:00,628500,house,4
6/23/15 0:00,725000,house,4
6/23/15 0:00,730000,house,3
6/24/15 0:00,420000,house,3
6/24/15 0:00,475000,house,4
6/24/15 0:00,487000,house,4
6/24/15 0:00,550000,house,3
6/24/15 0:00,551600,house,3
6/24/15 0:00,593000,house,4
6/24/15 0:00,620000,house,4
6/24/15 0:00,686000,house,3
6/24/15 0:00,760000,house,4
6/24/15 0:00,785000,house,5
6/24/15 0:00,790000,house,4
6/24/15 0:00,901000,house,2
6/25/15 0:00,375000,house,3
6/25/15 0:00,400000,house,3
6/25/15 0:00,413000,house,3
6/25/15 0:00,430000,house,3
6/25/15 0:00,445000,house,4
6/25/15 0:00,452000,house,3
6/25/15 0:00,485000,house,3
6/25/15 0:00,545000,house,5
6/25/15 0:00,565000,house,3
6/25/15 0:00,620000,house,3
6/25/15 0:00,1750000,house,4
6/26/15 0:00,349000,house,3
6/26/15 0:00,420000,house,3
6/26/15 0:00,505000,house,3
6/26/15 0:00,505350,house,4
6/26/15 0:00,573000,house,4
6/26/15 0:00,590000,house,4
6/26/15 0:00,750000,house,4
6/26/15 0:00,790000,house,4
6/27/15 0:00,446000,house,3
6/27/15 0:00,499000,house,3
6/27/15 0:00,565000,house,4
6/27/15 0:00,567000,house,3
6/27/15 0:00,610000,house,4
6/27/15 0:00,633000,house,4
6/27/15 0:00,795000,house,3
6/27/15 0:00,860000,house,4
6/27/15 0:00,862000,house,5
6/27/15 0:00,1100000,house,3
6/27/15 0:00,1190000,house,4
6/29/15 0:00,460000,house,3
6/29/15 0:00,520000,house,4
6/29/15 0:00,562000,house,4
6/29/15 0:00,573100,house,4
6/29/15 0:00,595000,house,4
6/29/15 0:00,638500,house,3
6/29/15 0:00,695000,house,4
6/29/15 0:00,867000,house,4
6/30/15 0:00,305500,house,3
6/30/15 0:00,387550,house,3
6/30/15 0:00,515000,house,4
6/30/15 0:00,530000,house,3
6/30/15 0:00,1150000,house,4
7/1/15 0:00,310000,house,2
7/1/15 0:00,415000,house,3
7/1/15 0:00,490126,house,4
7/1/15 0:00,550000,house,4
7/1/15 0:00,585000,house,5
7/1/15 0:00,786500,house,5
7/1/15 0:00,1292000,house,4
7/2/15 0:00,483000,house,4
7/2/15 0:00,510000,house,3
7/2/15 0:00,566500,house,4
7/2/15 0:00,572000,house,3
7/2/15 0:00,712000,house,3
7/2/15 0:00,717500,house,4
7/3/15 0:00,395000,house,3
7/3/15 0:00,430000,house,3
7/3/15 0:00,480000,house,3
7/3/15 0:00,480000,house,3
7/3/15 0:00,547500,house,3
7/3/15 0:00,575000,house,4
7/4/15 0:00,453000,house,3
7/4/15 0:00,485000,house,4
7/4/15 0:00,493000,house,3
7/4/15 0:00,552000,house,3
7/4/15 0:00,571000,house,4
7/4/15 0:00,574000,house,3
7/4/15 0:00,582000,house,4
7/4/15 0:00,595000,house,2
7/4/15 0:00,736000,house,4
7/4/15 0:00,740000,house,4
7/4/15 0:00,815000,house,3
7/4/15 0:00,880000,house,3
7/5/15 0:00,560000,house,4
7/6/15 0:00,328000,house,3
7/6/15 0:00,489090,house,3
7/6/15 0:00,600000,house,4
7/7/15 0:00,325000,house,3
7/7/15 0:00,410000,house,3
7/7/15 0:00,470000,house,3
7/7/15 0:00,487000,house,3
7/7/15 0:00,545000,house,3
7/7/15 0:00,551500,house,4
7/7/15 0:00,681001,house,4
7/7/15 0:00,840000,house,4
7/8/15 0:00,415000,house,3
7/8/15 0:00,450000,house,3
7/8/15 0:00,470000,house,3
7/8/15 0:00,518000,house,3
7/8/15 0:00,595000,house,3
7/8/15 0:00,595000,house,4
7/9/15 0:00,529000,house,4
7/9/15 0:00,529000,house,4
7/9/15 0:00,530000,house,4
7/9/15 0:00,1030000,house,5
7/10/15 0:00,435000,house,3
7/10/15 0:00,510000,house,3
7/10/15 0:00,802415,house,3
7/10/15 0:00,930000,house,5
7/10/15 0:00,997585,house,4
7/11/15 0:00,461000,house,4
7/11/15 0:00,487000,house,3
7/11/15 0:00,520000,house,4
7/11/15 0:00,537000,house,4
7/11/15 0:00,625000,house,3
7/11/15 0:00,681000,house,5
7/11/15 0:00,875000,house,3
7/11/15 0:00,1010000,house,4
7/13/15 0:00,435000,house,3
7/13/15 0:00,442500,house,3
7/13/15 0:00,449000,house,4
7/13/15 0:00,451000,house,3
7/13/15 0:00,461000,house,3
7/13/15 0:00,465000,house,3
7/13/15 0:00,577000,house,3
7/14/15 0:00,365000,house,3
7/14/15 0:00,675750,house,4
7/14/15 0:00,880000,house,4
7/14/15 0:00,880000,house,5
7/15/15 0:00,375000,house,2
7/15/15 0:00,379100,house,3
7/15/15 0:00,391250,house,3
7/15/15 0:00,410000,house,3
7/15/15 0:00,412000,house,3
7/15/15 0:00,412500,house,4
7/15/15 0:00,442500,house,3
7/15/15 0:00,515000,house,3
7/15/15 0:00,580000,house,4
7/15/15 0:00,590000,house,4
7/15/15 0:00,596000,house,4
7/15/15 0:00,603000,house,4
7/15/15 0:00,770000,house,4
7/15/15 0:00,832500,house,3
7/15/15 0:00,862000,house,3
7/15/15 0:00,1190000,house,4
7/17/15 0:00,375000,house,3
7/17/15 0:00,420000,house,3
7/17/15 0:00,435000,house,3
7/17/15 0:00,440000,house,3
7/17/15 0:00,490000,house,4
7/17/15 0:00,500000,house,3
7/17/15 0:00,586560,house,4
7/17/15 0:00,608000,house,4
7/17/15 0:00,660000,house,5
7/17/15 0:00,700000,house,4
7/17/15 0:00,770000,house,3
7/17/15 0:00,802350,house,3
7/17/15 0:00,2100000,house,5
7/18/15 0:00,405000,house,3
7/18/15 0:00,500000,house,4
7/18/15 0:00,517500,house,4
7/18/15 0:00,520000,house,3
7/18/15 0:00,537500,house,4
7/18/15 0:00,610000,house,3
7/18/15 0:00,621000,house,3
7/18/15 0:00,670000,house,4
7/18/15 0:00,690000,house,4
7/18/15 0:00,741000,house,3
7/18/15 0:00,750000,house,3
7/18/15 0:00,780000,house,3
7/18/15 0:00,795000,house,5
7/18/15 0:00,800000,house,3
7/18/15 0:00,860000,house,4
7/18/15 0:00,905000,house,4
7/20/15 0:00,463000,house,3
7/20/15 0:00,470000,house,3
7/20/15 0:00,525000,house,4
7/20/15 0:00,575000,house,4
7/20/15 0:00,623500,house,4
7/20/15 0:00,630000,house,4
7/20/15 0:00,725000,house,4
7/20/15 0:00,865000,house,4
7/21/15 0:00,392000,house,2
7/21/15 0:00,480000,house,4
7/21/15 0:00,619000,house,4
7/21/15 0:00,625000,house,4
7/21/15 0:00,626000,house,4
7/21/15 0:00,740000,house,4
7/21/15 0:00,800000,house,4
7/22/15 0:00,395000,house,3
7/22/15 0:00,414000,house,3
7/22/15 0:00,420000,house,3
7/22/15 0:00,435000,house,3
7/22/15 0:00,485000,house,4
7/22/15 0:00,485000,house,3
7/22/15 0:00,500000,house,4
7/22/15 0:00,525000,house,3
7/22/15 0:00,568000,house,4
7/22/15 0:00,660000,house,4
7/22/15 0:00,850000,house,4
7/23/15 0:00,405500,house,3
7/23/15 0:00,445000,house,3
7/23/15 0:00,460000,house,3
7/23/15 0:00,462000,house,3
7/23/15 0:00,465000,house,4
7/23/15 0:00,470000,house,3
7/23/15 0:00,530000,house,4
7/23/15 0:00,530000,house,4
7/23/15 0:00,590000,house,4
7/23/15 0:00,625000,house,4
7/23/15 0:00,641000,house,3
7/23/15 0:00,642000,house,4
7/23/15 0:00,650000,house,3
7/23/15 0:00,658000,house,5
7/24/15 0:00,382500,house,2
7/24/15 0:00,440000,house,3
7/24/15 0:00,449000,house,3
7/24/15 0:00,573000,house,4
7/24/15 0:00,600000,house,4
7/24/15 0:00,659950,house,4
7/24/15 0:00,669000,house,4
7/24/15 0:00,743000,house,4
7/24/15 0:00,855000,house,4
7/24/15 0:00,901259,house,5
7/24/15 0:00,972000,house,4
7/24/15 0:00,980000,house,5
7/24/15 0:00,1800000,house,4
7/24/15 0:00,2200000,house,5
7/25/15 0:00,420000,house,3
7/25/15 0:00,600000,house,4
7/25/15 0:00,616000,house,3
7/25/15 0:00,645000,house,3
7/25/15 0:00,700000,house,3
7/25/15 0:00,720000,house,5
7/25/15 0:00,732000,house,3
7/25/15 0:00,790000,house,4
7/25/15 0:00,805000,house,4
7/25/15 0:00,815000,house,4
7/25/15 0:00,1180000,house,4
7/25/15 0:00,1740000,house,5
7/27/15 0:00,350000,house,3
7/27/15 0:00,437000,house,3
7/27/15 0:00,470000,house,3
7/27/15 0:00,477500,house,4
7/27/15 0:00,630000,house,4
7/27/15 0:00,685000,house,3
7/27/15 0:00,820000,house,4
7/27/15 0:00,947500,house,4
7/28/15 0:00,415000,house,3
7/28/15 0:00,452500,house,2
7/28/15 0:00,511000,house,3
7/28/15 0:00,610000,house,3
7/28/15 0:00,635000,house,3
7/28/15 0:00,695000,house,4
7/28/15 0:00,732000,house,3
7/28/15 0:00,790500,house,5
7/28/15 0:00,1010000,house,4
7/28/15 0:00,1270000,house,5
7/28/15 0:00,1730000,house,5
7/29/15 0:00,396000,house,3
7/29/15 0:00,490000,house,3
7/29/15 0:00,730000,house,4
7/29/15 0:00,791000,house,5
7/29/15 0:00,831000,house,3
7/30/15 0:00,395000,house,3
7/30/15 0:00,438000,house,3
7/30/15 0:00,470000,house,4
7/30/15 0:00,565000,house,4
7/31/15 0:00,215000,house,2
7/31/15 0:00,420000,house,3
7/31/15 0:00,435000,house,3
7/31/15 0:00,436000,house,3
7/31/15 0:00,445000,house,3
7/31/15 0:00,470000,house,4
7/31/15 0:00,475000,house,3
7/31/15 0:00,475000,house,4
7/31/15 0:00,511000,house,3
7/31/15 0:00,520000,house,4
7/31/15 0:00,541000,house,3
7/31/15 0:00,570000,house,4
7/31/15 0:00,635000,house,3
7/31/15 0:00,1225000,house,4
8/1/15 0:00,457000,house,3
8/1/15 0:00,516000,house,4
8/1/15 0:00,555000,house,3
8/1/15 0:00,612000,house,4
8/1/15 0:00,612000,house,4
8/1/15 0:00,615000,house,3
8/1/15 0:00,636000,house,3
8/1/15 0:00,705000,house,4
8/1/15 0:00,836000,house,4
8/1/15 0:00,900000,house,4
8/1/15 0:00,909000,house,4
8/1/15 0:00,960000,house,3
8/1/15 0:00,990000,house,4
8/1/15 0:00,1210000,house,4
8/1/15 0:00,1292000,house,5
8/3/15 0:00,382000,house,3
8/3/15 0:00,485000,house,4
8/3/15 0:00,587500,house,3
8/3/15 0:00,920000,house,3
8/4/15 0:00,378500,house,3
8/4/15 0:00,388000,house,3
8/4/15 0:00,400000,house,3
8/4/15 0:00,440000,house,3
8/4/15 0:00,442000,house,3
8/4/15 0:00,474000,house,4
8/4/15 0:00,585000,house,4
8/4/15 0:00,660000,house,5
8/4/15 0:00,697000,house,4
8/4/15 0:00,705000,house,4
8/5/15 0:00,365000,house,3
8/5/15 0:00,385000,house,3
8/5/15 0:00,420000,house,3
8/5/15 0:00,455000,house,3
8/5/15 0:00,472850,house,3
8/5/15 0:00,502000,house,2
8/5/15 0:00,550000,house,3
8/5/15 0:00,565000,house,3
8/5/15 0:00,575000,house,4
8/5/15 0:00,740000,house,5
8/5/15 0:00,925000,house,3
8/5/15 0:00,1020000,house,4
8/6/15 0:00,447500,house,3
8/6/15 0:00,465000,house,3
8/6/15 0:00,482500,house,3
8/6/15 0:00,495000,house,3
8/6/15 0:00,497000,house,3
8/6/15 0:00,605000,house,5
8/6/15 0:00,666500,house,4
8/6/15 0:00,773000,house,4
8/6/15 0:00,790000,house,4
8/7/15 0:00,333000,house,2
8/7/15 0:00,399000,house,3
8/7/15 0:00,400000,house,3
8/7/15 0:00,402600,house,3
8/7/15 0:00,420000,house,3
8/7/15 0:00,450000,house,3
8/7/15 0:00,470000,house,3
8/7/15 0:00,487000,house,4
8/7/15 0:00,500000,house,3
8/7/15 0:00,535000,house,4
8/7/15 0:00,610000,house,4
8/7/15 0:00,630000,house,4
8/7/15 0:00,634000,house,4
8/7/15 0:00,720000,house,3
8/7/15 0:00,825000,house,4
8/8/15 0:00,495000,house,4
8/8/15 0:00,505000,house,3
8/8/15 0:00,535000,house,4
8/8/15 0:00,608000,house,4
8/8/15 0:00,630000,house,4
8/8/15 0:00,658000,house,3
8/8/15 0:00,720000,house,4
8/8/15 0:00,739000,house,4
8/8/15 0:00,808000,house,4
8/8/15 0:00,855000,house,4
8/8/15 0:00,907500,house,3
8/8/15 0:00,1800000,house,4
8/8/15 0:00,1900000,house,4
8/9/15 0:00,620000,house,2
8/10/15 0:00,429950,house,3
8/10/15 0:00,490000,house,4
8/10/15 0:00,560000,house,4
8/10/15 0:00,595000,house,3
8/10/15 0:00,650000,house,4
8/10/15 0:00,685000,house,5
8/10/15 0:00,800000,house,4
8/11/15 0:00,422500,house,3
8/11/15 0:00,491700,house,2
8/11/15 0:00,550000,house,4
8/11/15 0:00,572000,house,4
8/11/15 0:00,595000,house,5
8/11/15 0:00,1060000,house,3
8/11/15 0:00,1550000,house,4
8/12/15 0:00,350000,house,3
8/12/15 0:00,380500,house,3
8/12/15 0:00,400000,house,3
8/12/15 0:00,410000,house,2
8/12/15 0:00,420000,house,3
8/12/15 0:00,430000,house,3
8/12/15 0:00,432000,house,2
8/12/15 0:00,475000,house,3
8/12/15 0:00,512200,house,3
8/12/15 0:00,605000,house,4
8/12/15 0:00,620200,house,4
8/12/15 0:00,625000,house,3
8/12/15 0:00,674000,house,3
8/12/15 0:00,694000,house,4
8/12/15 0:00,800000,house,4
8/12/15 0:00,951000,house,4
8/13/15 0:00,215000,house,1
8/13/15 0:00,420000,house,3
8/13/15 0:00,430000,house,3
8/13/15 0:00,465000,house,4
8/13/15 0:00,467750,house,3
8/13/15 0:00,475000,house,3
8/13/15 0:00,585000,house,4
8/13/15 0:00,625000,house,4
8/13/15 0:00,625500,house,4
8/13/15 0:00,649000,house,4
8/14/15 0:00,418000,house,3
8/14/15 0:00,447000,house,3
8/14/15 0:00,451000,house,3
8/14/15 0:00,507000,house,4
8/14/15 0:00,525000,house,4
8/14/15 0:00,535000,house,4
8/14/15 0:00,580500,house,4
8/14/15 0:00,649999,house,4
8/14/15 0:00,720000,house,4
8/14/15 0:00,730000,house,4
8/14/15 0:00,1000000,house,5
8/15/15 0:00,340000,house,3
8/15/15 0:00,382000,house,4
8/15/15 0:00,522000,house,3
8/15/15 0:00,530000,house,3
8/15/15 0:00,532500,house,4
8/15/15 0:00,567000,house,3
8/15/15 0:00,585000,house,4
8/15/15 0:00,620000,house,3
8/15/15 0:00,625000,house,4
8/15/15 0:00,641000,house,4
8/15/15 0:00,670000,house,3
8/15/15 0:00,720000,house,4
8/15/15 0:00,720000,house,4
8/15/15 0:00,770000,house,4
8/15/15 0:00,810000,house,4
8/15/15 0:00,880000,house,4
8/15/15 0:00,880000,house,4
8/15/15 0:00,980000,house,4
8/15/15 0:00,1235000,house,3
8/15/15 0:00,1362000,house,4
8/16/15 0:00,830000,house,4
8/17/15 0:00,335000,house,3
8/17/15 0:00,481250,house,3
8/17/15 0:00,489000,house,4
8/17/15 0:00,589000,house,4
8/17/15 0:00,767500,house,5
8/17/15 0:00,810000,house,3
8/17/15 0:00,819000,house,4
8/18/15 0:00,292000,house,2
8/18/15 0:00,308000,house,2
8/18/15 0:00,426500,house,3
8/18/15 0:00,470000,house,3
8/18/15 0:00,570000,house,3
8/18/15 0:00,690000,house,4
8/18/15 0:00,880000,house,5
8/18/15 0:00,892500,house,5
8/19/15 0:00,378000,house,3
8/19/15 0:00,400000,house,3
8/19/15 0:00,450000,house,3
8/19/15 0:00,457000,house,3
8/19/15 0:00,460000,house,3
8/19/15 0:00,480000,house,3
8/19/15 0:00,538000,house,4
8/19/15 0:00,613000,house,5
8/19/15 0:00,616000,house,4
8/19/15 0:00,652000,house,3
8/19/15 0:00,675000,house,4
8/19/15 0:00,750060,house,3
8/20/15 0:00,363000,house,3
8/20/15 0:00,434000,house,3
8/20/15 0:00,436000,house,3
8/20/15 0:00,475000,house,2
8/20/15 0:00,530000,house,4
8/20/15 0:00,585000,house,3
8/20/15 0:00,691000,house,4
8/20/15 0:00,710000,house,4
8/20/15 0:00,907500,house,5
8/20/15 0:00,985000,house,3
8/21/15 0:00,310000,house,3
8/21/15 0:00,510000,house,3
8/21/15 0:00,537500,house,3
8/21/15 0:00,575000,house,3
8/21/15 0:00,615000,house,4
8/21/15 0:00,628000,house,4
8/21/15 0:00,651000,house,4
8/21/15 0:00,745000,house,3
8/22/15 0:00,520000,house,4
8/22/15 0:00,520000,house,3
8/22/15 0:00,551000,house,3
8/22/15 0:00,566000,house,4
8/22/15 0:00,567000,house,3
8/22/15 0:00,600000,house,4
8/22/15 0:00,675000,house,3
8/22/15 0:00,690000,house,4
8/22/15 0:00,715000,house,3
8/22/15 0:00,743000,house,4
8/22/15 0:00,760000,house,5
8/22/15 0:00,760000,house,2
8/22/15 0:00,830000,house,3
8/22/15 0:00,836000,house,3
8/22/15 0:00,880000,house,4
8/22/15 0:00,900000,house,3
8/22/15 0:00,915000,house,4
8/22/15 0:00,974000,house,4
8/22/15 0:00,1187000,house,4
8/22/15 0:00,1220000,house,4
8/22/15 0:00,1344000,house,3
8/24/15 0:00,455000,house,3
8/24/15 0:00,489900,house,3
8/24/15 0:00,585000,house,4
8/24/15 0:00,680000,house,5
8/24/15 0:00,751000,house,3
8/24/15 0:00,798000,house,4
8/24/15 0:00,1600000,house,4
8/25/15 0:00,365000,house,4
8/25/15 0:00,450000,house,3
8/25/15 0:00,550000,house,4
8/25/15 0:00,608000,house,4
8/26/15 0:00,340000,house,3
8/26/15 0:00,368500,house,3
8/26/15 0:00,425000,house,3
8/26/15 0:00,512000,house,5
8/26/15 0:00,535000,house,4
8/26/15 0:00,730000,house,4
8/26/15 0:00,806000,house,5
8/27/15 0:00,485000,house,3
8/27/15 0:00,515000,house,3
8/27/15 0:00,575000,house,4
8/27/15 0:00,600000,house,4
8/27/15 0:00,610000,house,5
8/27/15 0:00,815000,house,3
8/27/15 0:00,1185000,house,4
8/27/15 0:00,1300000,house,5
8/28/15 0:00,352000,house,3
8/28/15 0:00,413000,house,3
8/28/15 0:00,435000,house,3
8/28/15 0:00,437500,house,2
8/28/15 0:00,445000,house,3
8/28/15 0:00,482000,house,4
8/28/15 0:00,495000,house,4
8/28/15 0:00,565000,house,5
8/28/15 0:00,575000,house,4
8/28/15 0:00,700000,house,3
8/28/15 0:00,860000,house,4
8/28/15 0:00,865000,house,4
8/28/15 0:00,965000,house,4
8/29/15 0:00,487000,house,3
8/29/15 0:00,524000,house,3
8/29/15 0:00,620000,house,4
8/29/15 0:00,635000,house,3
8/29/15 0:00,686000,house,5
8/29/15 0:00,705000,house,4
8/29/15 0:00,715000,house,4
8/29/15 0:00,715000,house,3
8/29/15 0:00,766000,house,3
8/29/15 0:00,780000,house,5
8/29/15 0:00,825000,house,4
8/29/15 0:00,860000,house,3
8/29/15 0:00,865000,house,4
8/29/15 0:00,885000,house,5
8/29/15 0:00,975000,house,3
8/29/15 0:00,980000,house,4
8/29/15 0:00,1069000,house,4
8/29/15 0:00,1337000,house,3
8/29/15 0:00,1370000,house,5
8/29/15 0:00,2170000,house,5
8/29/15 0:00,2225000,house,5
8/31/15 0:00,343000,house,3
8/31/15 0:00,363000,house,3
8/31/15 0:00,408000,house,3
8/31/15 0:00,422500,house,3
8/31/15 0:00,567000,house,4
8/31/15 0:00,609000,house,4
8/31/15 0:00,641000,house,4
8/31/15 0:00,650000,house,4
8/31/15 0:00,850000,house,4
8/31/15 0:00,890000,house,4
9/1/15 0:00,415000,house,3
9/1/15 0:00,435000,house,3
9/1/15 0:00,460000,house,4
9/1/15 0:00,478000,house,3
9/1/15 0:00,580000,house,4
9/1/15 0:00,622500,house,4
9/2/15 0:00,330000,house,3
9/2/15 0:00,455000,house,3
9/2/15 0:00,518000,house,4
9/2/15 0:00,520000,house,3
9/2/15 0:00,785000,house,4
9/2/15 0:00,875000,house,5
9/2/15 0:00,1190000,house,5
9/3/15 0:00,465000,house,3
9/3/15 0:00,495000,house,3
9/3/15 0:00,510000,house,4
9/3/15 0:00,527000,house,4
9/3/15 0:00,557500,house,3
9/3/15 0:00,560000,house,4
9/3/15 0:00,587500,house,4
9/4/15 0:00,385000,house,2
9/4/15 0:00,402500,house,3
9/4/15 0:00,486000,house,3
9/4/15 0:00,520000,house,4
9/4/15 0:00,535000,house,4
9/4/15 0:00,583000,house,2
9/4/15 0:00,665500,house,4
9/4/15 0:00,710000,house,4
9/4/15 0:00,865000,house,4
9/5/15 0:00,421000,house,3
9/5/15 0:00,485000,house,4
9/5/15 0:00,551000,house,4
9/5/15 0:00,551000,house,3
9/5/15 0:00,567500,house,4
9/5/15 0:00,570000,house,4
9/5/15 0:00,628000,house,4
9/5/15 0:00,705000,house,4
9/5/15 0:00,730000,house,5
9/5/15 0:00,760000,house,3
9/5/15 0:00,780000,house,3
9/5/15 0:00,882500,house,5
9/5/15 0:00,1406000,house,4
9/6/15 0:00,1312000,house,4
9/7/15 0:00,368000,house,3
9/7/15 0:00,392000,house,3
9/7/15 0:00,414000,house,3
9/7/15 0:00,415000,house,4
9/7/15 0:00,439000,house,3
9/7/15 0:00,457500,house,3
9/7/15 0:00,535000,house,3
9/7/15 0:00,579000,house,4
9/7/15 0:00,620000,house,3
9/7/15 0:00,632000,house,4
9/7/15 0:00,640000,house,5
9/7/15 0:00,725000,house,4
9/8/15 0:00,435000,house,4
9/8/15 0:00,505000,house,3
9/8/15 0:00,575000,house,4
9/8/15 0:00,725000,house,4
9/8/15 0:00,800000,house,3
9/8/15 0:00,815000,house,3
9/8/15 0:00,1070000,house,4
9/8/15 0:00,1150000,house,4
9/9/15 0:00,349000,house,2
9/9/15 0:00,465000,house,3
9/9/15 0:00,480000,house,3
9/9/15 0:00,559950,house,4
9/9/15 0:00,585000,house,4
9/9/15 0:00,615000,house,4
9/9/15 0:00,660000,house,3
9/9/15 0:00,662500,house,3
9/9/15 0:00,665000,house,3
9/9/15 0:00,690000,house,4
9/10/15 0:00,364000,house,3
9/10/15 0:00,370000,house,3
9/10/15 0:00,385000,house,3
9/10/15 0:00,405575,house,3
9/10/15 0:00,448000,house,4
9/10/15 0:00,535000,house,3
9/10/15 0:00,561000,house,5
9/10/15 0:00,840000,house,3
9/10/15 0:00,870000,house,4
9/10/15 0:00,920000,house,4
9/10/15 0:00,1884800,house,5
9/11/15 0:00,412100,house,3
9/11/15 0:00,543000,house,4
9/11/15 0:00,588000,house,4
9/11/15 0:00,820000,house,5
9/11/15 0:00,920000,house,3
9/11/15 0:00,2050000,house,4
9/12/15 0:00,510000,house,3
9/12/15 0:00,515000,house,3
9/12/15 0:00,519880,house,4
9/12/15 0:00,557000,house,4
9/12/15 0:00,560000,house,3
9/12/15 0:00,598000,house,4
9/12/15 0:00,618000,house,4
9/12/15 0:00,630000,house,4
9/12/15 0:00,640000,house,5
9/12/15 0:00,685000,house,3
9/12/15 0:00,731000,house,3
9/12/15 0:00,806000,house,3
9/12/15 0:00,845000,house,4
9/12/15 0:00,845000,house,3
9/12/15 0:00,850000,house,5
9/12/15 0:00,862000,house,4
9/12/15 0:00,865000,house,4
9/13/15 0:00,675500,house,4
9/14/15 0:00,345000,house,3
9/14/15 0:00,445000,house,3
9/14/15 0:00,529900,house,3
9/14/15 0:00,608500,house,3
9/14/15 0:00,830000,house,4
9/14/15 0:00,830000,house,4
9/15/15 0:00,380000,house,3
9/15/15 0:00,410000,house,2
9/15/15 0:00,450000,house,3
9/15/15 0:00,460000,house,3
9/15/15 0:00,490000,house,3
9/15/15 0:00,495000,house,3
9/15/15 0:00,565000,house,4
9/15/15 0:00,570000,house,4
9/15/15 0:00,641050,house,3
9/15/15 0:00,740000,house,4
9/15/15 0:00,820000,house,4
9/15/15 0:00,925000,house,4
9/15/15 0:00,950000,house,4
9/16/15 0:00,377500,house,3
9/16/15 0:00,380000,house,3
9/16/15 0:00,385000,house,4
9/16/15 0:00,408500,house,3
9/16/15 0:00,415000,house,3
9/16/15 0:00,447500,house,3
9/16/15 0:00,530800,house,3
9/16/15 0:00,547000,house,4
9/16/15 0:00,565000,house,4
9/16/15 0:00,580000,house,4
9/16/15 0:00,590000,house,4
9/16/15 0:00,599000,house,5
9/16/15 0:00,710000,house,4
9/16/15 0:00,987000,house,5
9/17/15 0:00,430000,house,3
9/17/15 0:00,447500,house,3
9/17/15 0:00,473000,house,3
9/17/15 0:00,490000,house,3
